-22.751564899846766,-31.06496910082651,6.479812951190019
-55.01520163925258,17.816494654962195,5.2740160837514
-24.107933377240137,-10.675038143898991,16.201102894153067
-46.18371289271257,28.073589524689794,21.044478969793747
-59.11651390808042,14.855642834810194,18.614131293249553
-58.738166516178524,20.12854110484493,15.408407831631518
-46.208168352195976,-5.867764069989807,4.7054262125954684
-44.93108399416524,-13.525367308603869,3.360910161995217
-51.33275707266591,-30.574503724904048,6.4116509103411765
-50.9276778035539,-36.97306510344208,12.892115706106361
-50.31559050021239,-41.83589021232575,19.303700265534495
-32.068355611128005,-44.33833825310951,19.6068660933925
-24.000344735026523,-44.216733925941675,28.54180576138211
-14.579748514938501,-46.29086115599031,23.41275866591609
-3.516156559890193,-61.7228672739739,18.30404173320359
-29.16226730261716,132.12039686713578,47.259499620882245
-21.509854966176636,34.06416043222331,21.923468778029076
-8.487472821634707,95.06370116356742,11.427089542813215
-37.020125871696784,110.43539475388926,17.64823881368542
-26.20748069381294,62.00908194648184,41.08911792580432
-18.11064542814435,62.00842236677531,50.87902506845737
0.0,57.910246251011685,47.7759531571058
-22.962229419293283,55.42916923707818,42.0889474403673
-37.220798615008,62.66797155408562,37.84899266882988
0.0,52.53457236466843,35.78142133442142
-49.87040640835668,51.822482804086015,38.33157564212757
-48.7943067033733,40.1241333877868,44.053735145571565
-64.64081713941907,39.12225556063299,53.619443407288685
-64.20272775659205,31.311821612056423,42.812788985819054
-31.617197486823663,10.737064283274048,41.36488080377689
-65.08011974620737,12.9269462946869,36.470190341876275
-56.877890634503856,-0.0,49.01840029237201
-63.82638398768418,-6.2047993880347905,38.055840106408205
-53.855929549574945,-7.860079844684217,44.60551633229029
-56.19866841356107,-20.797866929267144,44.21926329509446
-57.472442093709624,-25.77426786068675,52.01653998552289
-55.158986543853054,-43.7187045119195,50.4653891172816
-45.93108981557358,-39.13043506211549,44.508723481596405
-1.7052553800842336,-23.476602965136564,38.98642466209638
-24.1612859913203,-28.94157577636707,40.58953772488081
-14.327543867321312,-56.200810164010846,35.65684798022537
-8.978386845967393,-58.122802623101016,36.484143173673395
0.0,37.22886863853926,57.70474638978971
-25.232847505193018,18.64130500299977,58.531595563864705
-12.315234588728243,64.0757285746032,68.40734903027558
-1.1699734529187322,61.09755234249542,70.52742180608578
-16.365148494979735,61.940328913898874,80.71360665884183
-22.580249393810007,57.66852892833686,76.11168353748374
-6.251974416849327,63.28851580536818,63.90897674905513
-11.407354973250882,42.9969520251062,57.03205183430355
-16.326763894866218,58.7384402526724,45.08796592410695
-31.07833348507123,62.667940757358686,43.12309713169109
-37.94403010443303,61.582158168967254,53.567768221592786
-43.435452538580165,60.424734158079794,65.35686250470792
-40.834745207678154,48.72045706094525,64.253722180143
-23.04767390507378,29.720192465623384,70.0622260121888
-44.16672205954707,40.46877348257697,85.21198986443704
-0.8774787417985827,-0.8774787417985824,92.03655635174609
-53.24212712223265,30.502265780590335,91.571860537724
-23.180527506252986,8.555349505054302,84.31549485050184
-23.8380194053333,-23.838019435462304,77.55839778904907
-38.96674166090574,8.460942240728727,68.42498327273576
-55.237248711913814,8.738104398024639,79.16240599463421
-46.97337660733909,2.9250355975837126,78.04202698997766
-27.81473476144083,-14.013741552393194,69.18211227424027
-44.035775126718605,-18.218628932588246,72.94034616248602
-11.8417256770731,-34.29119665080474,88.58058353972449
-49.248865099385206,-25.92831967436336,76.81491072635248
-42.55051302568971,-18.12788690958863,63.495247554821574
-31.004541507955878,-19.005236507574914,60.04825882306426
-40.330905515135285,-39.812758421212,52.94726078723778
-35.93067616692956,-27.771500092507004,61.168622924788906
-34.37352170029353,-47.4960095968906,62.40943961387505
